Crime_ID,City,Location,Date,Time,Crime_Type,Latitude,Longitude,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Ride_ID,Ride_Date,Ride_Time,Pickup_Location,Drop_Location,Ride_Duration_Minutes,Distance_KM,Ride_Fare_INR,Ride_Surge_Pricing_Factor,Driver_Rating,Ride_Cancellation_Status,Weather_Temperature_C,Weather_Rainfall_mm,Weather_Visibility_KM,Weather_Humidity_%,Weather_Wind_Speed_KMH,Weather_Condition,Traffic_Congestion_Level,Traffic_Avg_Speed_KMH,Road_Accidents_Reported,Nearby_CCTV_Cameras,Num_Police_Stations_Nearby,Uber_Ola_Route_Overlap,Public_Complaints,Time_of_Day,Passenger_Gender
5366,Delhi,Karol Bagh,2024-04-03,20:32:23,Harassment,28.635322,77.188698,6,8.4,True,True,RIDE-24366,2024-04-03,20:32:23,Karol Bagh,Rohini,17.9,28.31,568.14,1.2,4.76,Completed,31.1,56.3,8.6,82.5,16.7,Thunderstorm,Medium,38.1,0,11.0,1.0,0.65,None,Evening,Female
5367,Mumbai,Worli,2024-02-19,19:57:11,Assault,24.720482,76.088863,9,19.5,False,False,RIDE-24367,2024-02-19,19:57:11,Worli,Bandra West,68.1,25.78,624.78,1.5,3.79,Completed,24.4,0.0,5.0,72.8,11.8,Overcast,Medium,41.1,3,6.0,0.0,0.28,Poor street lighting reported,Evening,Male
5368,Delhi,Shahdara,2024-10-11,18:30:26,Harassment,28.653195,77.296143,8,14.1,False,False,RIDE-24368,2024-10-11,18:30:26,Shahdara,Rohini,39.7,25.56,614.89,1.0,4.75,Completed,35.5,15.7,8.5,58.5,28.8,Rainy,Low,51.0,0,8.0,0.0,0.32,None,Evening,Female
5369,Delhi,Paharganj,2024-06-07,20:03:08,Theft,28.645778,77.207297,5,30.2,True,False,RIDE-24369,2024-06-07,20:03:08,Paharganj,Lajpat Nagar,12.4,25.31,717.32,1.2,3.58,Completed,41.2,0.0,3.9,30.1,23.9,Foggy,Low,52.6,0,8.0,3.0,0.7,Suspicious gathering at night,Evening,Male
5370,Mumbai,Chembur,2024-04-02,14:48:18,Snatching,19.048636,72.905963,5,19.8,True,False,RIDE-24370,2024-04-02,14:48:18,Chembur,Marine Lines,61.1,12.98,394.28,1.5,4.26,Completed,29.1,15.7,6.8,68.1,12.7,Rainy,High,28.5,0,15.0,2.0,0.74,Drunkards roaming near park,Afternoon,Male
5371,Mumbai,Juhu,2024-02-20,00:19:55,Stalking,19.121875,72.81122,6,25.3,True,True,RIDE-24371,2024-02-20,00:19:55,Juhu,Kurla,29.6,29.22,571.93,1.2,4.55,Completed,25.6,33.2,6.4,80.6,14.3,Rainy,High,30.0,0,7.0,0.0,0.48,Suspicious gathering at night,Night,Female
5372,Delhi,Connaught Place,2024-07-12,01:47:57,Harassment,28.639835,77.204981,8,30.4,True,True,RIDE-24372,2024-07-12,01:47:57,Connaught Place,Saket,37.4,20.62,483.1,1.2,3.54,Completed,36.1,0.0,1.4,40.7,9.1,Foggy,High,26.4,1,14.0,2.0,0.33,Lack of police patrolling,Night,Female
5373,Delhi,Hauz Khas,2024-03-08,19:53:05,Fraud,28.559841,77.215358,3,13.0,True,False,RIDE-24373,2024-03-08,19:53:05,Hauz Khas,Noida Border (Mayur Vihar),47.5,18.31,490.51,1.0,3.72,Completed,24.5,0.0,7.5,39.7,10.6,Clear,Severe,19.0,0,1.0,0.0,0.3,Drunkards roaming near park,Evening,Female
5374,Mumbai,Borivali West,2024-12-09,00:50:48,Burglary,19.254421,72.864355,6,16.1,True,True,RIDE-24374,2024-12-09,00:50:48,Borivali West,Juhu,54.1,5.94,210.22,1.0,4.75,Completed,28.9,,5.4,77.3,16.8,Clear,Low,51.1,0,18.0,2.0,0.6,,Night,Female
5375,Delhi,Paharganj,2024-10-04,13:54:04,Fraud,23.320934,76.28717,3,14.0,True,True,RIDE-24375,2024-10-04,13:54:04,Paharganj,Saket,31.5,2.65,112.68,1.2,3.78,Completed,31.5,0.0,2.4,68.6,27.1,,High,25.5,0,13.0,1.0,0.75,Poor street lighting reported,Afternoon,Male
5376,Mumbai,Ghatkopar,2024-08-29,17:23:22,Harassment,19.083547,72.921004,7,36.6,False,False,RIDE-24376,2024-08-29,17:23:22,Ghatkopar,Chembur,62.2,29.83,721.92,2.0,4.59,Completed,25.4,0.0,,94.7,7.6,Hazy,Medium,42.0,0,3.0,2.0,0.41,None,Evening,Female
5377,Mumbai,Chembur,2024-08-04,03:57:59,Vandalism,19.073031,72.884246,4,19.1,False,False,RIDE-24377,2024-08-04,03:57:59,Chembur,Thane West,36.9,21.28,480.28,1.2,4.99,Completed,28.4,0.0,2.9,80.0,13.8,Foggy,Medium,36.8,0,3.0,0.0,0.78,Drunkards roaming near park,Night,Male
5378,Delhi,Paharganj,2024-06-25,14:58:03,Harassment,28.648504,77.229988,8,35.8,True,False,RIDE-24378,2024-06-25,14:58:03,Paharganj,Noida Border (Mayur Vihar),62.1,10.47,310.77,1.0,4.53,Completed,41.2,29.1,8.5,78.4,9.9,Thunderstorm,Medium,37.5,0,18.0,1.0,0.41,Poor street lighting reported,Afternoon,Female
5379,Mumbai,Worli,2024-01-15,11:23:16,Burglary,18.999747,72.795237,6,23.4,True,False,RIDE-24379,2024-01-15,11:23:16,Worli,Juhu,56.9,27.36,783.44,1.0,4.06,Cancelled_by_User,26.9,0.0,9.3,94.2,28.8,Overcast,Medium,38.4,0,8.0,2.0,0.52,Lack of police patrolling,Morning,Male
5380,Delhi,Janakpuri,2024-12-24,22:25:08,Harassment,28.605201,77.079243,7,39.0,False,False,RIDE-24380,2024-12-24,22:25:08,Janakpuri,Chandni Chowk,22.7,6.78,231.19,1.0,4.0,Completed,23.0,16.3,8.2,82.8,24.9,Rainy,High,25.5,0,3.0,1.0,0.59,Rash driving near signal,Night,Female
5381,Delhi,Hauz Khas,2024-11-25,01:42:59,Theft,28.571913,77.208821,6,10.4,False,False,RIDE-24381,2024-11-25,01:42:59,Hauz Khas,Vasant Kunj,39.8,16.08,444.58,1.5,4.12,Completed,18.8,8.5,5.8,33.9,20.6,Thunderstorm,High,27.6,0,13.0,0.0,0.84,Isolated dark stretch near bus stop,Night,Male
5382,Delhi,Shahdara,2024-03-04,03:19:30,Burglary,28.65323,77.30859,6,29.5,False,False,RIDE-24382,2024-03-04,03:19:30,Shahdara,Lajpat Nagar,18.7,29.37,728.11,1.2,4.62,Completed,41.8,0.0,8.1,55.7,21.5,Clear,Low,50.8,1,8.0,1.0,0.45,Rash driving near signal,Night,Male
5383,Delhi,Karol Bagh,2025-01-17,16:11:03,Fraud,28.653821,77.177071,5,24.6,True,True,RIDE-24383,2025-01-17,16:11:03,Karol Bagh,Okhla,41.9,22.28,463.96,1.0,4.63,Completed,40.4,0.0,1.1,72.6,10.6,Hazy,Low,47.6,3,5.0,1.0,0.79,None,Afternoon,Male
5384,Mumbai,Andheri East,2024-05-20,07:05:54,Theft,19.100301,72.882827,4,35.5,False,False,RIDE-24384,2024-05-20,07:05:54,Andheri East,Thane West,21.2,22.7,562.68,1.2,4.18,Completed,32.2,11.1,6.3,76.4,29.8,Rainy,High,27.9,0,18.0,0.0,0.75,Poor street lighting reported,Morning,Female
5385,Delhi,Janakpuri,2024-04-12,01:17:20,Stalking,28.621429,77.084063,8,34.3,True,True,RIDE-24385,2024-04-12,01:17:20,Janakpuri,Shahdara,70.5,2.52,121.62,1.2,4.66,Completed,22.2,36.8,5.6,48.7,21.1,Rainy,High,26.3,0,14.0,1.0,0.92,None,Night,Female
5386,Mumbai,Marine Lines,2024-05-19,14:17:32,Fraud,18.947513,72.836041,5,13.8,False,False,RIDE-24386,2024-05-19,14:17:32,Marine Lines,Ghatkopar,57.0,8.63,281.28,1.0,4.34,Completed,35.0,22.8,5.3,54.6,16.1,Rainy,High,,1,19.0,3.0,0.76,Poor street lighting reported,Afternoon,Female
5387,Mumbai,Kurla,2024-08-27,20:50:50,Fraud,19.070539,72.888132,3,18.5,True,False,RIDE-24387,2024-08-27,20:50:50,Kurla,Vashi (Navi Mumbai),71.5,18.29,491.54,1.0,4.64,Completed,35.8,0.0,6.3,69.3,16.8,,High,30.4,0,5.0,3.0,0.37,Poor street lighting reported,Evening,Male
5388,Mumbai,Chembur,2024-02-25,09:35:23,Snatching,19.02874,72.902288,7,16.6,True,False,RIDE-24388,2024-02-25,09:35:23,Chembur,Powai,21.5,22.69,637.85,2.0,4.39,Completed,27.6,47.4,5.5,73.7,26.3,Thunderstorm,Severe,16.3,0,8.0,1.0,0.31,Drunkards roaming near park,Morning,Female
5389,Mumbai,Vashi (Navi Mumbai),2025-02-24,12:16:58,Fraud,19.095744,72.982477,4,13.5,True,False,RIDE-24389,2025-02-24,12:16:58,Vashi (Navi Mumbai),Dadar,36.7,16.17,472.29,1.2,3.83,Completed,24.1,0.0,3.1,80.2,20.5,Hazy,High,29.5,0,12.0,3.0,0.58,Rash driving near signal,Afternoon,Male
5390,Delhi,Okhla,2024-01-11,19:09:11,Snatching,28.539638,77.272836,6,29.3,True,False,RIDE-24390,2024-01-11,19:09:11,Okhla,Dwarka,10.4,28.99,692.21,1.2,4.91,Completed,21.1,0.0,2.4,57.5,13.8,Foggy,Low,49.1,0,1.0,0.0,0.45,Drunkards roaming near park,Evening,Male
5391,Mumbai,Juhu,2025-02-08,06:36:49,Burglary,19.12828,72.846068,5,36.6,True,True,RIDE-24391,2025-02-08,06:36:49,Juhu,Bandra West,49.5,26.12,749.73,1.0,3.89,Completed,25.2,30.4,6.6,81.1,6.5,Rainy,Medium,39.8,0,12.0,1.0,0.85,Isolated dark stretch near bus stop,Morning,Male
5392,Mumbai,Ghatkopar,2024-12-30,04:09:23,Theft,19.10087,72.897606,5,31.7,False,False,RIDE-24392,2024-12-30,04:09:23,Ghatkopar,Andheri East,22.9,30.8,737.25,1.0,4.25,Completed,29.7,0.0,1.9,88.1,9.3,Hazy,Medium,41.5,0,2.0,1.0,0.45,None,Night,Female
5393,Mumbai,Thane West,2024-02-03,09:01:27,Stalking,19.201405,72.974415,6,27.9,True,True,RIDE-24393,2024-02-03,09:01:27,Thane West,Juhu,11.6,7.31,242.69,1.5,3.74,Completed,27.7,29.7,,85.6,19.5,Thunderstorm,Severe,17.2,2,10.0,1.0,0.79,Suspicious gathering at night,Morning,Male
5394,Delhi,Vasant Kunj,2024-10-13,04:16:37,Assault,28.534314,77.153744,8,4.6,True,False,RIDE-24394,2024-10-13,04:16:37,Vasant Kunj,Okhla,64.9,7.13,169.07,1.0,4.3,Completed,28.3,,7.2,26.2,23.7,Thunderstorm,Medium,36.3,1,20.0,2.0,0.64,Lack of police patrolling,Night,Male
5395,Delhi,Shahdara,2024-08-23,16:48:41,Burglary,28.691229,77.307206,6,10.0,False,False,RIDE-24395,2024-08-23,16:48:41,Shahdara,Dwarka,21.7,29.22,586.04,1.0,4.53,Completed,22.6,0.0,2.0,61.5,18.3,Hazy,Medium,41.8,2,12.0,1.0,0.57,Suspicious gathering at night,Afternoon,Female
5396,Delhi,Karol Bagh,2024-12-11,13:20:40,Robbery,25.281141,77.507432,7,15.0,False,False,RIDE-24396,2024-12-11,13:20:40,Karol Bagh,Karol Bagh,33.6,12.08,344.53,1.2,4.08,Completed,18.4,11.3,7.7,69.2,6.2,Thunderstorm,Medium,36.2,0,1.0,2.0,0.39,Rash driving near signal,Afternoon,Female
5397,Delhi,Okhla,2024-03-27,23:36:51,Snatching,28.54369,77.281099,6,11.0,True,True,RIDE-24397,2024-03-27,23:36:51,Okhla,Saket,66.1,24.28,673.75,1.0,4.65,Completed,40.9,0.0,2.7,65.5,12.6,Hazy,High,27.2,0,17.0,2.0,0.31,,Night,Male
5398,Delhi,Chandni Chowk,2024-06-07,23:59:56,Harassment,28.63068,77.209147,6,6.7,True,True,RIDE-24398,2024-06-07,23:59:56,Chandni Chowk,Lajpat Nagar,24.1,4.21,145.91,1.0,4.79,Completed,35.9,0.0,1.5,84.5,8.6,Hazy,Medium,40.0,1,13.0,1.0,0.5,None,Night,Male
5399,Delhi,Dwarka,2024-06-07,04:57:19,Vandalism,28.607557,77.05854,3,33.5,True,False,RIDE-24399,2024-06-07,04:57:19,Dwarka,Janakpuri,10.8,8.17,256.95,1.0,4.76,Completed,34.9,0.0,7.6,41.5,20.6,Overcast,Medium,41.4,1,4.0,2.0,0.5,Lack of police patrolling,Night,Male
5400,Mumbai,Powai,2024-06-14,10:18:53,Stalking,19.111388,72.923645,7,12.6,True,False,RIDE-24400,2024-06-14,10:18:53,Powai,Worli,74.3,3.67,157.26,1.5,3.95,Completed,27.4,0.0,2.5,87.0,16.8,Foggy,Low,52.9,0,9.0,0.0,0.77,,Morning,Female
5401,Delhi,Paharganj,2025-01-28,07:30:12,Robbery,28.648608,77.230873,8,33.3,True,False,RIDE-24401,2025-01-28,07:30:12,Paharganj,Chandni Chowk,57.9,22.59,585.01,1.0,4.53,Completed,25.4,0.0,1.2,38.6,6.5,Foggy,Low,52.2,3,14.0,1.0,0.75,Poor street lighting reported,Morning,Male
5402,Delhi,Connaught Place,2024-10-11,04:10:04,Fraud,28.650073,77.192548,4,20.6,False,False,RIDE-24402,2024-10-11,04:10:04,Connaught Place,Hauz Khas,11.2,4.88,146.87,1.5,4.13,Completed,24.9,0.0,1.9,80.2,23.0,Hazy,Medium,36.2,0,19.0,1.0,0.77,Broken CCTV cameras,Night,Male
5403,Delhi,Connaught Place,2024-04-24,21:55:47,Vandalism,28.611338,77.191884,2,33.6,False,False,RIDE-24403,2024-04-24,21:55:47,Connaught Place,Hauz Khas,24.5,18.46,403.84,1.0,4.95,Completed,39.6,0.0,3.2,69.4,9.4,Hazy,Low,49.6,0,16.0,3.0,0.64,Suspicious gathering at night,Evening,Female
5404,Delhi,Noida Border (Mayur Vihar),2024-10-11,07:48:47,Snatching,28.613578,77.299395,5,19.0,True,True,RIDE-24404,2024-10-11,07:48:47,Noida Border (Mayur Vihar),Karol Bagh,63.2,14.35,323.06,1.2,4.28,Completed,38.6,0.0,2.3,53.9,24.4,Hazy,High,30.0,0,1.0,3.0,0.56,None,Morning,Female
5405,Delhi,Lajpat Nagar,2024-05-02,03:07:44,Fraud,28.545545,77.261806,4,4.1,True,False,RIDE-24405,2024-05-02,03:07:44,Lajpat Nagar,Noida Border (Mayur Vihar),64.4,3.24,119.09,1.2,3.78,Cancelled_by_User,24.0,0.0,8.6,70.0,29.7,Clear,Severe,17.2,0,16.0,2.0,0.69,Broken CCTV cameras,Night,Male
5406,Mumbai,Juhu,2024-01-11,09:14:46,Snatching,19.113329,72.818328,6,7.3,False,False,RIDE-24406,2024-01-11,09:14:46,Juhu,Bandra West,11.0,7.94,203.5,1.0,4.35,Cancelled_by_User,32.7,0.0,3.4,53.5,23.8,,Severe,14.9,0,6.0,2.0,0.23,Poor street lighting reported,Morning,Female
5407,Delhi,Hauz Khas,2024-11-30,01:37:21,Theft,28.536128,77.205169,6,9.4,True,True,RIDE-24407,2024-11-30,01:37:21,Hauz Khas,Noida Border (Mayur Vihar),69.4,26.64,730.2,1.2,4.08,Completed,36.6,58.4,7.5,31.9,8.3,Rainy,Low,50.4,1,7.0,2.0,0.43,None,Night,Female
5408,Mumbai,Vashi (Navi Mumbai),2024-06-29,17:09:03,Assault,22.985285,75.614999,8,17.6,True,True,RIDE-24408,2024-06-29,17:09:03,Vashi (Navi Mumbai),Chembur,18.1,2.81,89.44,1.0,4.98,Completed,32.0,10.3,5.5,85.5,16.4,Rainy,Medium,38.5,1,16.0,2.0,0.9,Drunkards roaming near park,Evening,Male
5409,Delhi,Janakpuri,2024-09-19,11:29:22,Burglary,28.602042,77.078768,7,33.0,True,True,RIDE-24409,2024-09-19,11:29:22,Janakpuri,Connaught Place,45.0,29.94,679.79,1.0,4.14,Completed,37.3,0.0,2.5,76.9,11.2,Hazy,High,28.4,0,1.0,3.0,0.32,None,Morning,Male
5410,Mumbai,Chembur,2024-10-02,05:23:32,Burglary,19.053313,72.894291,5,15.0,True,True,RIDE-24410,2024-10-02,05:23:32,Chembur,Ghatkopar,45.0,25.4,655.71,1.0,4.88,Completed,35.0,35.1,8.9,92.8,16.4,Thunderstorm,High,25.8,0,18.0,0.0,0.54,Poor street lighting reported,Morning,Female
5411,Delhi,Lajpat Nagar,2024-11-08,20:24:21,Burglary,28.572782,77.216181,7,28.0,True,True,RIDE-24411,2024-11-08,20:24:21,Lajpat Nagar,Vasant Kunj,20.0,26.31,755.96,2.0,3.72,Completed,33.5,0.0,2.0,56.6,21.2,Foggy,Medium,37.8,1,19.0,1.0,0.87,Suspicious gathering at night,Evening,Male
5412,Mumbai,Colaba,2024-01-02,13:30:40,Burglary,18.882412,72.802894,5,28.2,True,False,RIDE-24412,2024-01-02,13:30:40,Colaba,Ghatkopar,31.3,23.13,669.28,1.5,3.81,Cancelled_by_User,26.9,0.0,5.0,58.3,22.4,Overcast,Severe,19.4,2,14.0,3.0,0.88,Lack of police patrolling,Afternoon,Female
5413,Delhi,Pitampura,2025-01-21,08:26:08,Theft,28.692753,77.121081,6,22.6,False,False,RIDE-24413,2025-01-21,08:26:08,Pitampura,Vasant Kunj,57.3,21.65,584.29,1.0,4.44,Completed,32.0,0.0,1.2,59.3,12.7,Foggy,High,29.1,0,17.0,3.0,0.72,Rash driving near signal,Morning,Male
5414,Delhi,Rohini,2024-11-23,14:03:17,Stalking,28.758894,77.073777,8,26.9,True,False,RIDE-24414,2024-11-23,14:03:17,Rohini,Vasant Kunj,63.1,30.68,887.05,2.5,4.34,Completed,25.2,13.2,8.5,47.8,24.1,Thunderstorm,Medium,37.0,1,2.0,3.0,0.87,Drunkards roaming near park,Afternoon,Female
5415,Delhi,Pitampura,2024-09-02,01:53:05,Snatching,28.719194,77.145102,6,12.0,True,True,RIDE-24415,2024-09-02,01:53:05,Pitampura,Janakpuri,12.1,23.83,605.7,1.5,4.71,Completed,40.8,0.0,7.5,75.6,28.1,Clear,Severe,17.7,2,8.0,1.0,0.38,Lack of police patrolling,Night,Female
5416,Mumbai,Chembur,2024-11-24,02:15:32,Harassment,19.073845,72.884552,7,14.2,True,False,RIDE-24416,2024-11-24,02:15:32,Chembur,Borivali West,13.7,17.48,513.17,1.0,4.64,Completed,25.6,0.0,5.8,53.6,26.8,Overcast,Low,47.7,0,16.0,3.0,0.91,Suspicious gathering at night,Night,Female
5417,Mumbai,Malad West,2024-06-15,00:25:13,Harassment,19.165256,72.82796,6,29.9,True,True,RIDE-24417,2024-06-15,00:25:13,Malad West,Thane West,63.0,26.68,685.9,1.0,4.19,Completed,33.7,0.0,1.9,80.7,5.5,Foggy,Medium,39.4,0,12.0,3.0,0.59,Drunkards roaming near park,Night,Male
5418,Delhi,Noida Border (Mayur Vihar),2024-11-08,10:21:29,Snatching,28.613276,77.316623,7,26.1,True,True,RIDE-24418,2024-11-08,10:21:29,Noida Border (Mayur Vihar),Okhla,65.0,15.87,388.21,1.0,4.81,Completed,40.6,0.0,1.8,70.9,26.6,Hazy,Medium,36.9,0,13.0,0.0,0.8,None,Morning,Female
5419,Delhi,Okhla,2024-04-19,05:30:29,Harassment,28.517727,77.276334,8,20.7,True,False,RIDE-24419,2024-04-19,05:30:29,Okhla,Connaught Place,54.4,18.74,524.2,1.0,4.47,Completed,22.8,0.0,3.9,74.5,14.1,Foggy,High,25.3,0,12.0,3.0,0.43,Rash driving near signal,Morning,Male
5420,Delhi,Hauz Khas,2025-01-01,01:35:57,Assault,28.552868,77.187158,10,6.3,True,False,RIDE-24420,2025-01-01,01:35:57,Hauz Khas,Shahdara,35.3,22.55,463.51,1.0,4.43,Completed,29.8,25.4,5.7,51.6,20.4,Rainy,Medium,41.0,0,15.0,0.0,0.6,Isolated dark stretch near bus stop,Night,Male
5421,Delhi,Chandni Chowk,2024-11-12,02:03:01,Assault,28.638619,77.237942,8,25.2,False,False,RIDE-24421,2024-11-12,02:03:01,Chandni Chowk,Saket,42.5,28.48,568.88,1.2,4.08,Completed,38.4,0.0,1.6,48.8,26.9,Foggy,Severe,,1,9.0,1.0,0.94,None,Night,Male
5422,Mumbai,Worli,2024-06-13,09:00:26,Stalking,19.021351,72.830423,7,32.5,False,False,RIDE-24422,2024-06-13,09:00:26,Worli,Thane West,10.8,12.53,315.12,1.0,3.8,Completed,30.9,0.0,6.2,72.6,26.1,Overcast,Low,48.9,1,9.0,2.0,0.81,None,Morning,Female
5423,Delhi,Rohini,2024-01-31,18:17:36,Burglary,28.773708,77.037469,7,31.9,True,False,RIDE-24423,2024-01-31,18:17:36,Rohini,Noida Border (Mayur Vihar),17.1,2.86,124.8,1.0,4.15,Completed,32.8,0.0,7.7,60.3,9.3,Overcast,Low,48.2,0,20.0,3.0,0.66,Suspicious gathering at night,Evening,Female
5424,Delhi,Vasant Kunj,2024-12-04,07:45:52,Stalking,28.549382,77.166725,7,15.1,True,True,RIDE-24424,2024-12-04,07:45:52,Vasant Kunj,Hauz Khas,50.7,27.63,706.27,1.5,4.35,Completed,39.8,18.6,6.2,58.3,12.1,Rainy,Severe,17.7,0,8.0,1.0,0.64,None,Morning,Male
5425,Mumbai,Ghatkopar,2024-06-18,14:50:06,Vandalism,19.074522,72.921229,3,19.9,True,False,RIDE-24425,2024-06-18,14:50:06,Ghatkopar,Dadar,40.9,26.4,769.58,1.2,4.46,Cancelled_by_User,32.4,23.9,8.9,64.6,10.2,Rainy,Medium,41.6,0,14.0,1.0,0.66,Poor street lighting reported,Afternoon,Female
5426,Mumbai,Thane West,2024-11-04,21:34:58,Stalking,19.213787,72.987932,7,,True,True,RIDE-24426,2024-11-04,21:34:58,Thane West,Borivali West,18.9,15.17,467.47,1.2,4.66,Completed,35.2,0.0,1.1,56.5,20.8,Hazy,Low,51.6,1,4.0,3.0,0.46,Drunkards roaming near park,Evening,Female
5427,Delhi,Pitampura,2024-09-17,08:56:13,Assault,28.678419,77.138397,10,11.7,False,False,RIDE-24427,2024-09-17,08:56:13,Pitampura,Pitampura,40.2,18.6,429.94,1.0,4.54,Completed,30.2,0.0,2.4,64.3,22.3,Hazy,Low,48.2,1,10.0,1.0,0.2,Lack of police patrolling,Morning,Male
5428,Mumbai,Powai,2025-01-14,11:05:07,Stalking,25.114595,78.025668,7,25.1,False,False,RIDE-24428,2025-01-14,11:05:07,Powai,Thane West,39.3,13.63,410.78,1.0,4.31,Completed,24.7,28.5,,51.1,23.3,Rainy,Medium,36.8,0,16.0,3.0,0.47,Rash driving near signal,Morning,Female
5429,Delhi,Lajpat Nagar,2024-06-29,15:20:46,Snatching,28.572154,77.229725,5,17.2,True,False,RIDE-24429,2024-06-29,15:20:46,Lajpat Nagar,Hauz Khas,16.9,18.56,531.88,1.0,4.74,Completed,23.6,46.7,6.7,33.2,9.5,Thunderstorm,Low,52.2,0,11.0,0.0,0.9,None,Afternoon,Male
5430,Mumbai,Powai,2024-09-02,07:21:34,Theft,19.138755,72.90097,5,31.4,False,False,RIDE-24430,2024-09-02,07:21:34,Powai,Ghatkopar,25.4,27.19,741.9,1.0,3.82,Completed,34.4,0.0,2.5,82.3,16.3,Foggy,Medium,38.3,1,13.0,2.0,0.51,None,Morning,Male
5431,Delhi,Hauz Khas,2024-07-04,14:19:34,Fraud,28.554033,77.215491,3,27.0,True,True,RIDE-24431,2024-07-04,14:19:34,Hauz Khas,Noida Border (Mayur Vihar),24.5,18.55,471.02,2.0,4.19,Completed,19.9,0.0,3.5,66.3,6.8,Foggy,Medium,40.1,0,14.0,2.0,0.35,None,Afternoon,Female
5432,Mumbai,Colaba,2025-02-16,22:25:29,Assault,23.419736,77.86932,8,27.5,True,True,RIDE-24432,2025-02-16,22:25:29,Colaba,Malad West,45.5,31.07,623.39,1.5,4.4,Completed,34.3,0.0,8.7,94.8,12.3,Clear,Low,52.4,0,10.0,2.0,0.84,Poor street lighting reported,Night,Male
5433,Delhi,Okhla,2024-04-02,02:29:31,Theft,28.539317,77.25764,6,17.3,True,False,RIDE-24433,2024-04-02,02:29:31,Okhla,Paharganj,39.7,23.0,459.9,1.5,3.73,Completed,21.4,0.0,2.0,60.4,28.8,Foggy,Low,47.9,1,1.0,2.0,0.94,Suspicious gathering at night,Night,Female
5434,Mumbai,Borivali West,2024-06-14,09:41:22,Snatching,19.225183,72.841709,6,29.8,False,False,RIDE-24434,2024-06-14,09:41:22,Borivali West,Dadar,30.0,6.94,219.54,1.5,4.87,Completed,27.6,0.0,7.1,79.6,29.3,Clear,Severe,17.2,1,4.0,0.0,0.84,None,Morning,Male
5435,Delhi,Dwarka,2024-03-31,12:50:15,Theft,28.603046,77.028871,5,6.0,True,True,RIDE-24435,2024-03-31,12:50:15,Dwarka,Shahdara,52.8,12.12,303.26,1.0,4.7,Completed,18.0,0.0,1.4,31.7,7.4,Hazy,Medium,41.0,0,2.0,0.0,0.23,Lack of police patrolling,Afternoon,Male
5436,Delhi,Dwarka,2024-06-08,19:18:17,Robbery,28.573345,77.066175,8,9.6,True,False,RIDE-24436,2024-06-08,19:18:17,Dwarka,Paharganj,45.1,5.2,155.6,1.5,3.94,Completed,19.4,0.0,1.9,46.2,20.0,Hazy,High,30.4,1,5.0,1.0,0.73,None,Evening,Female
5437,Mumbai,Thane West,2024-07-10,16:23:44,Vandalism,19.209427,72.968131,3,33.9,True,True,RIDE-24437,2024-07-10,16:23:44,Thane West,Andheri East,37.5,27.62,624.52,1.0,3.86,Completed,29.3,0.0,7.1,86.8,28.4,Clear,High,29.9,0,1.0,1.0,0.22,Drunkards roaming near park,Afternoon,Female
5438,Delhi,Shahdara,2024-07-22,10:17:16,Fraud,28.655288,77.282191,5,4.6,False,False,RIDE-24438,2024-07-22,10:17:16,Shahdara,Paharganj,31.7,17.24,370.53,1.2,3.97,Completed,29.7,0.0,1.6,58.2,22.1,Hazy,Medium,41.7,0,13.0,3.0,0.44,Broken CCTV cameras,Morning,Male
5439,Mumbai,Malad West,2024-07-28,22:10:56,Robbery,19.16443,72.851231,8,32.6,False,False,RIDE-24439,2024-07-28,22:10:56,Malad West,Kurla,65.7,28.92,666.08,1.5,4.11,Completed,30.3,0.0,1.0,70.5,20.5,Hazy,High,25.5,0,14.0,1.0,0.43,Isolated dark stretch near bus stop,Night,Female
5440,Delhi,Dwarka,2025-01-12,13:00:21,Fraud,28.587899,77.023978,5,20.8,False,False,RIDE-24440,2025-01-12,13:00:21,Dwarka,Rohini,20.3,26.27,745.23,1.2,3.83,Completed,37.4,0.0,3.4,47.6,12.7,Hazy,High,25.1,0,14.0,2.0,0.79,None,Afternoon,Female
5441,Mumbai,Juhu,2024-12-11,21:43:35,Vandalism,19.097045,72.842605,3,4.4,False,False,RIDE-24441,2024-12-11,21:43:35,Juhu,Borivali West,32.9,15.68,423.09,1.0,3.62,Completed,35.1,28.7,7.9,63.2,19.6,Thunderstorm,Severe,14.4,0,17.0,3.0,0.56,Lack of police patrolling,Evening,Female
5442,Mumbai,Kurla,2024-11-10,01:50:50,Harassment,19.083855,72.877493,8,4.4,False,False,RIDE-24442,2024-11-10,01:50:50,Kurla,Marine Lines,64.4,27.57,564.55,1.0,4.15,Completed,28.2,0.0,1.8,68.5,29.6,,Low,52.4,1,7.0,2.0,0.94,None,Night,Female
5443,Mumbai,Juhu,2024-01-17,10:00:37,Theft,19.118039,72.808715,6,34.2,False,False,RIDE-24443,2024-01-17,10:00:37,Juhu,Vashi (Navi Mumbai),13.1,6.69,195.53,1.0,4.97,Cancelled_by_User,33.3,41.8,8.0,75.6,22.2,Thunderstorm,Medium,39.3,0,14.0,3.0,0.23,Poor street lighting reported,Morning,Female
